Time_spent_Alone,Social_event_attendance,Friends_circle_size,Going_outside,Post_frequency,Personality,Stage_fear,Drained_after_socializing,id
7,2,3,2,2,Introvert,Yes,Yes,117385
2,6,9,5,6,Extrovert,No,No,117386
2,6,9,5,6,Extrovert,No,No,117387
7,2,4,2,2,Introvert,Yes,Yes,117388
2,6,9,5,6,Extrovert,No,No,117389
2,6,9,5,6,Extrovert,No,No,117390
7,2,4,2,2,Introvert,Yes,Yes,117391
7,2,3,2,2,Introvert,Yes,Yes,117392
2,6,9,5,6,Extrovert,No,No,117393
2,6,10,5,6,Extrovert,No,No,117394
2,6,10,5,6,Extrovert,No,No,117395
7,2,4,2,2,Introvert,Yes,Yes,117396
7,2,4,2,2,Introvert,Yes,Yes,117397
2,6,10,5,6,Extrovert,No,No,117398
7,2,4,2,2,Introvert,Yes,Yes,117399
7,2,3,2,2,Introvert,Yes,Yes,117400
7,2,3,2,2,Introvert,Yes,Yes,117401
7,2,4,2,2,Introvert,Yes,Yes,117402
7,2,3,2,1,Introvert,Yes,Yes,117403
7,2,3,2,2,Introvert,Yes,Yes,117404
7,2,4,2,2,Introvert,Yes,Yes,117405
7,2,4,2,2,Introvert,Yes,Yes,117406
7,2,3,2,2,Introvert,Yes,Yes,117407
2,6,10,5,6,Extrovert,No,No,117408
2,6,10,5,6,Extrovert,No,No,117409
2,6,10,5,6,Extrovert,No,No,117410
2,6,9,5,6,Extrovert,No,No,117411
7,2,4,2,2,Introvert,Yes,Yes,117412
2,6,9,5,6,Extrovert,No,No,117413
2,6,10,5,6,Extrovert,No,No,117414
2,6,9,5,6,Extrovert,No,No,117415
7,2,4,2,2,Introvert,Yes,Yes,117416
2,6,9,5,6,Extrovert,No,No,117417
7,2,4,2,2,Introvert,Yes,Yes,117418
2,6,9,5,6,Extrovert,No,No,117419
7,2,4,2,2,Introvert,Yes,Yes,117420
2,6,10,5,6,Extrovert,No,No,117421
7,2,3,2,2,Introvert,Yes,Yes,117422
2,6,10,5,6,Extrovert,No,No,117423
2,6,9,5,6,Extrovert,No,No,117424
7,2,4,2,2,Introvert,Yes,Yes,117425
7,2,3,2,2,Introvert,Yes,Yes,117426
2,6,10,5,6,Extrovert,No,No,117427
2,6,9,5,6,Extrovert,No,No,117428
7,2,4,2,2,Introvert,Yes,Yes,117429
2,6,9,5,6,Extrovert,No,No,117430
7,2,4,2,2,Introvert,Yes,Yes,117431
2,6,9,5,6,Extrovert,No,No,117432
2,6,9,5,6,Extrovert,No,No,117433
7,2,4,2,2,Introvert,Yes,Yes,117434
2,6,10,5,6,Extrovert,No,No,117435
7,2,3,2,2,Introvert,Yes,Yes,117436
2,6,9,5,6,Extrovert,No,No,117437
2,6,10,5,6,Extrovert,No,No,117438
2,6,10,5,6,Extrovert,No,No,117439
2,6,10,5,6,Extrovert,No,No,117440
7,2,4,2,2,Introvert,Yes,Yes,117441
2,6,9,5,6,Extrovert,No,No,117442
2,6,10,5,6,Extrovert,No,No,117443
2,6,9,5,6,Extrovert,No,No,117444
7,2,4,2,2,Introvert,Yes,Yes,117445
2,6,9,5,6,Extrovert,No,No,117446
2,6,9,5,6,Extrovert,No,No,117447
2,6,10,5,6,Extrovert,No,No,117448
2,6,9,5,6,Extrovert,No,No,117449
7,2,4,2,2,Introvert,Yes,Yes,117450
7,2,3,2,2,Introvert,Yes,Yes,117451
2,6,9,5,6,Extrovert,No,No,117452
2,6,9,5,6,Extrovert,No,No,117453
2,6,9,5,6,Extrovert,No,No,117454
2,6,9,5,6,Extrovert,No,No,117455
2,6,9,5,6,Extrovert,No,No,117456
7,2,4,2,2,Introvert,Yes,Yes,117457
2,6,10,5,6,Extrovert,No,No,117458
7,2,4,2,2,Introvert,Yes,Yes,117459
7,2,3,2,2,Introvert,Yes,Yes,117460
2,6,9,5,6,Extrovert,No,No,117461
2,6,9,5,6,Extrovert,No,No,117462
7,2,4,2,2,Introvert,Yes,Yes,117463
2,6,9,5,6,Extrovert,No,No,117464
2,6,10,5,6,Extrovert,No,No,117465
7,2,4,2,2,Introvert,Yes,Yes,117466
7,2,4,2,2,Introvert,Yes,Yes,117467
2,6,9,5,6,Extrovert,No,No,117468
2,6,9,5,6,Extrovert,No,No,117469
7,2,4,2,2,Introvert,Yes,Yes,117470
2,6,10,5,6,Extrovert,No,No,117471
7,2,4,2,2,Introvert,Yes,Yes,117472
7,2,3,2,2,Introvert,Yes,Yes,117473
7,2,4,2,2,Introvert,Yes,Yes,117474
7,2,4,2,2,Introvert,Yes,Yes,117475
7,2,3,2,2,Introvert,Yes,Yes,117476
2,6,9,5,6,Extrovert,No,No,117477
7,2,4,2,2,Introvert,Yes,Yes,117478
7,2,4,2,2,Introvert,Yes,Yes,117479
7,2,4,2,2,Introvert,Yes,Yes,117480
7,2,3,2,2,Introvert,Yes,Yes,117481
2,6,9,5,6,Extrovert,No,No,117482
2,6,9,5,6,Extrovert,No,No,117483
7,2,4,2,2,Introvert,Yes,Yes,117484
7,2,3,2,2,Introvert,Yes,Yes,117485
2,6,9,5,6,Extrovert,No,No,117486
2,6,9,5,6,Extrovert,No,No,117487
7,2,4,2,2,Introvert,Yes,Yes,117488
2,6,9,5,6,Extrovert,No,No,117489
2,6,10,5,6,Extrovert,No,No,117490
7,2,3,2,2,Introvert,Yes,Yes,117491
2,6,10,5,6,Extrovert,No,No,117492
7,2,3,2,2,Introvert,Yes,Yes,117493
2,6,9,5,6,Extrovert,No,No,117494
7,2,4,2,2,Introvert,Yes,Yes,117495
7,2,4,2,2,Introvert,Yes,Yes,117496
2,6,9,5,6,Extrovert,No,No,117497
2,6,10,5,6,Extrovert,No,No,117498
7,2,4,2,2,Introvert,Yes,Yes,117499
7,2,4,2,2,Introvert,Yes,Yes,117500
7,2,4,2,2,Introvert,Yes,Yes,117501
2,6,10,5,6,Extrovert,No,No,117502
2,6,9,5,6,Extrovert,No,No,117503
7,2,4,2,2,Introvert,Yes,Yes,117504
2,6,10,5,6,Extrovert,No,No,117505
7,2,4,2,2,Introvert,Yes,Yes,117506
2,6,10,5,6,Extrovert,No,No,117507
2,6,9,5,6,Extrovert,No,No,117508
2,6,9,5,6,Extrovert,No,No,117509
7,2,3,2,2,Introvert,Yes,Yes,117510
2,6,9,5,6,Extrovert,No,No,117511
7,2,4,2,2,Introvert,Yes,Yes,117512
2,6,10,5,6,Extrovert,No,No,117513
7,2,4,2,2,Introvert,Yes,Yes,117514
7,2,4,2,2,Introvert,Yes,Yes,117515
2,6,9,5,6,Extrovert,No,No,117516
2,6,9,5,6,Extrovert,No,No,117517
2,6,10,5,6,Extrovert,No,No,117518
2,6,9,5,6,Extrovert,No,No,117519
7,2,3,2,1,Introvert,Yes,Yes,117520
2,6,9,5,6,Extrovert,No,No,117521
2,6,9,5,6,Extrovert,No,No,117522
7,2,3,2,2,Introvert,Yes,Yes,117523
2,6,9,5,6,Extrovert,No,No,117524
2,6,9,5,6,Extrovert,No,No,117525
7,2,3,2,2,Introvert,Yes,Yes,117526
2,6,9,5,6,Extrovert,No,No,117527
2,6,9,5,6,Extrovert,No,No,117528
2,6,9,5,6,Extrovert,No,No,117529
7,2,3,2,2,Introvert,Yes,Yes,117530
7,2,4,2,2,Introvert,Yes,Yes,117531
2,6,9,5,6,Extrovert,No,No,117532
2,6,10,5,6,Extrovert,No,No,117533
2,6,10,5,6,Extrovert,No,No,117534
7,2,4,2,2,Introvert,Yes,Yes,117535
7,2,4,2,2,Introvert,Yes,Yes,117536
7,2,4,2,2,Introvert,Yes,Yes,117537
7,2,4,2,2,Introvert,Yes,Yes,117538
2,6,10,5,6,Extrovert,No,No,117539
7,2,4,2,2,Introvert,Yes,Yes,117540
7,2,4,2,2,Introvert,Yes,Yes,117541
2,6,9,5,6,Extrovert,No,No,117542
7,2,4,2,2,Introvert,Yes,Yes,117543
2,6,9,5,6,Extrovert,No,No,117544
2,6,9,5,6,Extrovert,No,No,117545
2,6,10,5,6,Extrovert,No,No,117546
7,2,4,2,2,Introvert,Yes,Yes,117547
2,6,9,5,6,Extrovert,No,No,117548
2,6,9,5,6,Extrovert,No,No,117549
2,6,9,5,6,Extrovert,No,No,117550
2,6,9,5,6,Extrovert,No,No,117551
7,2,4,2,2,Introvert,Yes,Yes,117552
7,2,3,2,2,Introvert,Yes,Yes,117553
7,2,4,2,2,Introvert,Yes,Yes,117554
7,2,4,2,2,Introvert,Yes,Yes,117555
7,2,4,2,2,Introvert,Yes,Yes,117556
2,6,9,5,6,Extrovert,No,No,117557
7,2,4,2,2,Introvert,Yes,Yes,117558
7,2,4,2,2,Introvert,Yes,Yes,117559
2,6,9,5,6,Extrovert,No,No,117560
7,2,4,2,2,Introvert,Yes,Yes,117561
2,6,9,5,6,Extrovert,No,No,117562
2,6,10,5,6,Extrovert,No,No,117563
2,6,9,5,6,Extrovert,No,No,117564
7,2,3,2,2,Introvert,Yes,Yes,117565
2,6,9,5,6,Extrovert,No,No,117566
2,6,10,5,6,Extrovert,No,No,117567
7,2,4,2,2,Introvert,Yes,Yes,117568
2,6,9,5,6,Extrovert,No,No,117569
7,2,4,2,2,Introvert,Yes,Yes,117570
7,2,4,2,2,Introvert,Yes,Yes,117571
2,6,9,5,6,Extrovert,No,No,117572
7,2,4,2,2,Introvert,Yes,Yes,117573
7,2,3,2,2,Introvert,Yes,Yes,117574
2,6,10,5,6,Extrovert,No,No,117575
7,2,3,2,2,Introvert,Yes,Yes,117576
2,6,10,5,6,Extrovert,No,No,117577
7,2,3,2,2,Introvert,Yes,Yes,117578
2,6,9,5,6,Extrovert,No,No,117579
2,6,9,5,6,Extrovert,No,No,117580
2,6,9,5,6,Extrovert,No,No,117581
7,2,4,2,2,Introvert,Yes,Yes,117582
7,2,3,2,2,Introvert,Yes,Yes,117583
7,2,3,2,2,Introvert,Yes,Yes,117584
7,2,4,2,2,Introvert,Yes,Yes,117585
2,6,9,5,6,Extrovert,No,No,117586
2,6,9,5,6,Extrovert,No,No,117587
2,6,9,5,6,Extrovert,No,No,117588
7,2,4,2,2,Introvert,Yes,Yes,117589
7,2,3,2,2,Introvert,Yes,Yes,117590
7,2,3,2,2,Introvert,Yes,Yes,117591
7,2,4,2,2,Introvert,Yes,Yes,117592
7,2,4,2,2,Introvert,Yes,Yes,117593
6,3,4,2,2,Introvert,Yes,Yes,117594
2,6,9,5,6,Extrovert,No,No,117595
2,6,10,5,6,Extrovert,No,No,117596
2,6,9,5,6,Extrovert,No,No,117597
7,2,4,2,2,Introvert,Yes,Yes,117598
7,2,3,2,2,Introvert,Yes,Yes,117599
2,6,9,5,6,Extrovert,No,No,117600
7,2,4,2,2,Introvert,Yes,Yes,117601
7,2,3,2,2,Introvert,Yes,Yes,117602
7,2,3,2,2,Introvert,Yes,Yes,117603
7,2,4,2,2,Introvert,Yes,Yes,117604
2,6,10,5,6,Extrovert,No,No,117605
7,2,3,2,2,Introvert,Yes,Yes,117606
2,6,9,5,6,Extrovert,No,No,117607
2,6,9,5,6,Extrovert,No,No,117608
7,2,3,2,2,Introvert,Yes,Yes,117609
7,2,3,2,2,Introvert,Yes,Yes,117610
2,6,9,5,6,Extrovert,No,No,117611
7,2,3,2,2,Introvert,Yes,Yes,117612
7,2,3,2,2,Introvert,Yes,Yes,117613
7,2,4,2,2,Introvert,Yes,Yes,117614
2,6,9,5,6,Extrovert,No,No,117615
7,2,3,2,2,Introvert,Yes,Yes,117616
2,6,9,5,6,Extrovert,No,No,117617
2,6,10,5,6,Extrovert,No,No,117618
2,6,9,5,6,Extrovert,No,No,117619
7,2,3,2,2,Introvert,Yes,Yes,117620
2,6,10,5,6,Extrovert,No,No,117621
7,2,4,2,2,Introvert,Yes,Yes,117622
2,6,9,5,6,Extrovert,No,No,117623
2,6,10,5,6,Extrovert,No,No,117624
7,2,4,2,2,Introvert,Yes,Yes,117625
2,6,9,5,6,Extrovert,No,No,117626
7,2,4,2,2,Introvert,Yes,Yes,117627
2,6,9,5,6,Extrovert,No,No,117628
2,6,10,5,6,Extrovert,No,No,117629
7,2,4,2,2,Introvert,Yes,Yes,117630
2,6,9,5,6,Extrovert,No,No,117631
2,6,10,5,6,Extrovert,No,No,117632
7,2,4,2,2,Introvert,Yes,Yes,117633
2,6,10,5,6,Extrovert,No,No,117634
2,6,9,5,6,Extrovert,No,No,117635
2,6,9,5,6,Extrovert,No,No,117636
7,2,4,2,2,Introvert,Yes,Yes,117637
2,6,10,5,6,Extrovert,No,No,117638
2,6,9,5,6,Extrovert,No,No,117639
2,6,9,5,6,Extrovert,No,No,117640
2,6,9,5,6,Extrovert,No,No,117641
7,2,4,2,2,Introvert,Yes,Yes,117642
2,6,10,5,6,Extrovert,No,No,117643
2,6,9,5,6,Extrovert,No,No,117644
7,2,3,2,2,Introvert,Yes,Yes,117645
2,6,9,5,6,Extrovert,No,No,117646
7,3,4,2,2,Introvert,Yes,Yes,117647
7,2,3,2,2,Introvert,Yes,Yes,117648
7,2,4,2,2,Introvert,Yes,Yes,117649
7,2,4,2,2,Introvert,Yes,Yes,117650
7,2,4,2,2,Introvert,Yes,Yes,117651
7,2,3,2,2,Introvert,Yes,Yes,117652
2,6,10,5,6,Extrovert,No,No,117653
7,2,4,2,2,Introvert,Yes,Yes,117654
2,6,9,5,6,Extrovert,No,No,117655
2,6,9,5,6,Extrovert,No,No,117656
7,2,4,2,2,Introvert,Yes,Yes,117657
7,2,4,2,2,Introvert,Yes,Yes,117658
7,2,4,2,2,Introvert,Yes,Yes,117659
2,6,9,5,6,Extrovert,No,No,117660
7,2,4,2,2,Introvert,Yes,Yes,117661
2,6,10,5,6,Extrovert,No,No,117662
2,6,9,5,6,Extrovert,No,No,117663
7,2,4,2,2,Introvert,Yes,Yes,117664
2,6,10,5,6,Extrovert,No,No,117665
2,6,9,5,6,Extrovert,No,No,117666
2,6,9,5,6,Extrovert,No,No,117667
2,6,9,5,6,Extrovert,No,No,117668
7,2,4,2,2,Introvert,Yes,Yes,117669
7,2,4,2,2,Introvert,Yes,Yes,117670
7,2,4,2,2,Introvert,Yes,Yes,117671
7,2,3,2,2,Introvert,Yes,Yes,117672
2,6,9,5,6,Extrovert,No,No,117673
2,6,9,5,6,Extrovert,No,No,117674
2,6,9,5,6,Extrovert,No,No,117675
2,6,9,5,6,Extrovert,No,No,117676
2,6,9,5,6,Extrovert,No,No,117677
2,6,9,5,6,Extrovert,No,No,117678
2,6,10,5,6,Extrovert,No,No,117679
7,2,4,2,2,Introvert,Yes,Yes,117680
7,2,3,2,2,Introvert,Yes,Yes,117681
2,6,10,5,6,Extrovert,No,No,117682
7,2,3,2,2,Introvert,Yes,Yes,117683
7,2,3,2,2,Introvert,Yes,Yes,117684
7,2,4,2,2,Introvert,Yes,Yes,117685
2,6,9,5,6,Extrovert,No,No,117686
7,2,4,2,2,Introvert,Yes,Yes,117687
7,2,4,2,2,Introvert,Yes,Yes,117688
7,2,4,2,2,Introvert,Yes,Yes,117689
7,2,4,2,2,Introvert,Yes,Yes,117690
2,6,9,5,6,Extrovert,No,No,117691
7,2,3,2,2,Introvert,Yes,Yes,117692
7,2,3,2,2,Introvert,Yes,Yes,117693
7,2,4,2,2,Introvert,Yes,Yes,117694
2,6,9,5,6,Extrovert,No,No,117695
2,6,10,5,6,Extrovert,No,No,117696
2,6,10,5,6,Extrovert,No,No,117697
7,2,4,2,2,Introvert,Yes,Yes,117698
7,2,4,2,2,Introvert,Yes,Yes,117699
7,2,3,2,2,Introvert,Yes,Yes,117700
2,6,9,5,6,Extrovert,No,No,117701
2,6,9,5,6,Extrovert,No,No,117702
7,2,3,2,2,Introvert,Yes,Yes,117703
2,6,10,5,6,Extrovert,No,No,117704
7,2,4,2,2,Introvert,Yes,Yes,117705
2,6,9,5,6,Extrovert,No,No,117706
2,6,9,5,6,Extrovert,No,No,117707
2,6,9,5,6,Extrovert,No,No,117708
7,2,4,2,2,Introvert,Yes,Yes,117709
2,6,9,5,6,Extrovert,No,No,117710
2,6,10,5,6,Extrovert,No,No,117711
2,6,10,5,6,Extrovert,No,No,117712
7,2,4,2,2,Introvert,Yes,Yes,117713
2,6,9,5,6,Extrovert,No,No,117714
2,6,9,5,6,Extrovert,No,No,117715
2,6,9,5,6,Extrovert,No,No,117716
7,2,4,2,2,Introvert,Yes,Yes,117717
7,2,4,2,2,Introvert,Yes,Yes,117718
7,2,4,2,2,Introvert,Yes,Yes,117719
2,6,9,5,6,Extrovert,No,No,117720
7,2,4,2,2,Introvert,Yes,Yes,117721
2,6,9,5,6,Extrovert,No,No,117722
2,6,9,5,6,Extrovert,No,No,117723
7,2,4,2,2,Introvert,Yes,Yes,117724
2,6,10,5,6,Extrovert,No,No,117725
7,2,3,2,2,Introvert,Yes,Yes,117726
2,6,10,5,6,Extrovert,No,No,117727
2,6,9,5,6,Extrovert,No,No,117728
7,2,4,2,2,Introvert,Yes,Yes,117729
2,6,9,5,6,Extrovert,No,No,117730
7,2,4,2,2,Introvert,Yes,Yes,117731
2,6,9,5,6,Extrovert,No,No,117732
2,6,9,5,6,Extrovert,No,No,117733
2,6,10,5,6,Extrovert,No,No,117734
7,2,4,2,2,Introvert,Yes,Yes,117735
7,2,4,2,2,Introvert,Yes,Yes,117736
7,2,3,2,2,Introvert,Yes,Yes,117737
2,6,10,5,6,Extrovert,No,No,117738
2,6,9,5,6,Extrovert,No,No,117739
2,6,10,5,6,Extrovert,No,No,117740
2,6,9,5,6,Extrovert,No,No,117741
7,2,4,2,2,Introvert,Yes,Yes,117742
2,6,10,5,6,Extrovert,No,No,117743
7,2,4,2,2,Introvert,Yes,Yes,117744
7,2,4,2,2,Introvert,Yes,Yes,117745
7,2,4,2,2,Introvert,Yes,Yes,117746
7,2,3,2,2,Introvert,Yes,Yes,117747
7,2,3,2,2,Introvert,Yes,Yes,117748
2,6,9,5,6,Extrovert,No,No,117749
2,6,10,5,6,Extrovert,No,No,117750
2,6,9,5,6,Extrovert,No,No,117751
2,6,9,5,6,Extrovert,No,No,117752
2,6,9,5,6,Extrovert,No,No,117753
2,6,10,5,6,Extrovert,No,No,117754
2,6,9,5,6,Extrovert,No,No,117755
7,2,4,2,2,Introvert,Yes,Yes,117756
2,6,9,5,6,Extrovert,No,No,117757
7,2,4,2,2,Introvert,Yes,Yes,117758
7,2,4,2,2,Introvert,Yes,Yes,117759
7,2,4,2,2,Introvert,Yes,Yes,117760
2,6,9,5,6,Extrovert,No,No,117761
2,6,9,5,6,Extrovert,No,No,117762
7,2,4,2,2,Introvert,Yes,Yes,117763
2,6,10,5,6,Extrovert,No,No,117764
2,6,9,5,6,Extrovert,No,No,117765
2,6,9,5,6,Extrovert,No,No,117766
7,2,4,2,2,Introvert,Yes,Yes,117767
7,2,4,2,2,Introvert,Yes,Yes,117768
7,2,3,2,2,Introvert,Yes,Yes,117769
7,2,4,2,2,Introvert,Yes,Yes,117770
2,6,9,5,6,Extrovert,No,No,117771
2,6,10,5,6,Extrovert,No,No,117772
7,2,4,2,2,Introvert,Yes,Yes,117773
2,6,9,5,6,Extrovert,No,No,117774
2,6,9,5,6,Extrovert,No,No,117775
7,2,4,2,2,Introvert,Yes,Yes,117776
2,6,9,5,6,Extrovert,No,No,117777
7,2,3,2,2,Introvert,Yes,Yes,117778
2,6,10,5,6,Extrovert,No,No,117779
2,6,9,5,6,Extrovert,No,No,117780
7,2,3,2,2,Introvert,Yes,Yes,117781
7,2,3,2,2,Introvert,Yes,Yes,117782
6,2,4,2,2,Introvert,Yes,Yes,117783
2,6,9,5,6,Extrovert,No,No,117784
6,2,4,2,2,Introvert,Yes,Yes,117785
7,2,4,2,2,Introvert,Yes,Yes,117786
2,6,10,5,6,Extrovert,No,No,117787
2,6,10,5,6,Extrovert,No,No,117788
7,2,4,2,2,Introvert,Yes,Yes,117789
2,6,9,5,6,Extrovert,No,No,117790
2,6,10,5,6,Extrovert,No,No,117791
7,2,4,2,2,Introvert,Yes,Yes,117792
7,2,4,2,2,Introvert,Yes,Yes,117793
2,6,10,5,6,Extrovert,No,No,117794
2,6,9,5,6,Extrovert,No,No,117795
7,2,3,2,2,Introvert,Yes,Yes,117796
7,2,4,2,2,Introvert,Yes,Yes,117797
7,2,3,1,1,Introvert,Yes,Yes,117798
7,2,4,2,2,Introvert,Yes,Yes,117799
7,2,4,2,2,Introvert,Yes,Yes,117800
7,2,4,2,2,Introvert,Yes,Yes,117801
2,6,10,5,6,Extrovert,No,No,117802
7,2,4,2,2,Introvert,Yes,Yes,117803
2,6,9,5,6,Extrovert,No,No,117804
7,2,4,2,2,Introvert,Yes,Yes,117805
2,6,9,5,6,Extrovert,No,No,117806
7,2,4,2,2,Introvert,Yes,Yes,117807
7,2,4,2,2,Introvert,Yes,Yes,117808
2,6,10,5,6,Extrovert,No,No,117809
2,6,9,5,6,Extrovert,No,No,117810
7,2,4,2,2,Introvert,Yes,Yes,117811
2,6,9,5,6,Extrovert,No,No,117812
7,2,4,2,2,Introvert,Yes,Yes,117813
7,2,4,2,2,Introvert,Yes,Yes,117814
7,2,3,2,2,Introvert,Yes,Yes,117815
7,2,4,2,2,Introvert,Yes,Yes,117816
7,2,3,2,2,Introvert,Yes,Yes,117817
7,2,3,2,2,Introvert,Yes,Yes,117818
2,6,9,5,6,Extrovert,No,No,117819
7,2,4,2,2,Introvert,Yes,Yes,117820
2,6,9,5,6,Extrovert,No,No,117821
7,2,3,2,2,Introvert,Yes,Yes,117822
2,6,10,5,6,Extrovert,No,No,117823
2,6,9,5,6,Extrovert,No,No,117824
2,6,9,5,6,Extrovert,No,No,117825
7,2,3,2,2,Introvert,Yes,Yes,117826
7,2,4,2,2,Introvert,Yes,Yes,117827
2,6,9,5,6,Extrovert,No,No,117828
7,2,3,2,2,Introvert,Yes,Yes,117829
7,2,4,2,2,Introvert,Yes,Yes,117830
7,2,4,2,2,Introvert,Yes,Yes,117831
2,6,9,5,6,Extrovert,No,No,117832
2,6,9,5,6,Extrovert,No,No,117833
7,2,4,2,2,Introvert,Yes,Yes,117834
2,6,9,5,6,Extrovert,No,No,117835
7,2,4,2,2,Introvert,Yes,Yes,117836
7,2,4,2,2,Introvert,Yes,Yes,117837
7,2,4,2,2,Introvert,Yes,Yes,117838
7,2,4,2,2,Introvert,Yes,Yes,117839
7,2,3,2,2,Introvert,Yes,Yes,117840
7,2,4,2,2,Introvert,Yes,Yes,117841
7,2,3,2,2,Introvert,Yes,Yes,117842
2,6,9,5,6,Extrovert,No,No,117843
2,6,9,5,6,Extrovert,No,No,117844
7,2,3,2,2,Introvert,Yes,Yes,117845
7,2,3,2,2,Introvert,Yes,Yes,117846
7,2,4,2,2,Introvert,Yes,Yes,117847
7,2,4,2,2,Introvert,Yes,Yes,117848
7,2,4,2,2,Introvert,Yes,Yes,117849
7,2,4,2,2,Introvert,Yes,Yes,117850
7,2,4,2,2,Introvert,Yes,Yes,117851
7,2,3,2,2,Introvert,Yes,Yes,117852
2,6,9,5,6,Extrovert,No,No,117853
7,2,4,2,2,Introvert,Yes,Yes,117854
7,2,4,2,2,Introvert,Yes,Yes,117855
2,6,9,5,6,Extrovert,No,No,117856
2,6,10,5,6,Extrovert,No,No,117857
2,6,10,5,6,Extrovert,No,No,117858
2,6,9,5,6,Extrovert,No,No,117859
7,2,3,2,2,Introvert,Yes,Yes,117860
7,2,4,2,2,Introvert,Yes,Yes,117861
2,6,9,5,6,Extrovert,No,No,117862
2,6,9,5,6,Extrovert,No,No,117863
2,6,9,5,6,Extrovert,No,No,117864
2,6,9,5,6,Extrovert,No,No,117865
7,2,3,2,2,Introvert,Yes,Yes,117866
7,2,4,2,2,Introvert,Yes,Yes,117867
2,6,10,5,6,Extrovert,No,No,117868
7,2,4,2,2,Introvert,Yes,Yes,117869
2,6,9,5,6,Extrovert,No,No,117870
2,6,9,5,6,Extrovert,No,No,117871
7,2,4,2,2,Introvert,Yes,Yes,117872
7,2,3,2,2,Introvert,Yes,Yes,117873
2,6,10,5,6,Extrovert,No,No,117874
7,2,4,2,2,Introvert,Yes,Yes,117875
7,2,4,2,2,Introvert,Yes,Yes,117876
7,2,3,2,2,Introvert,Yes,Yes,117877
7,2,3,2,2,Introvert,Yes,Yes,117878
7,2,3,2,2,Introvert,Yes,Yes,117879
7,2,4,2,2,Introvert,Yes,Yes,117880
7,2,3,2,2,Introvert,Yes,Yes,117881
2,6,9,5,6,Extrovert,No,No,117882
7,2,4,2,2,Introvert,Yes,Yes,117883
2,6,10,5,6,Extrovert,No,No,117884
7,2,3,2,2,Introvert,Yes,Yes,117885
7,2,3,2,2,Introvert,Yes,Yes,117886
6,2,4,2,2,Introvert,Yes,Yes,117887
2,6,9,5,6,Extrovert,No,No,117888
2,6,10,5,6,Extrovert,No,No,117889
2,6,9,5,6,Extrovert,No,No,117890
2,6,10,5,6,Extrovert,No,No,117891
7,2,4,2,2,Introvert,Yes,Yes,117892
7,2,4,2,2,Introvert,Yes,Yes,117893
2,6,10,5,6,Extrovert,No,No,117894
2,6,9,5,6,Extrovert,No,No,117895
2,6,9,5,6,Extrovert,No,No,117896
2,6,10,5,6,Extrovert,No,No,117897
7,2,4,2,2,Introvert,Yes,Yes,117898
7,2,4,2,2,Introvert,Yes,Yes,117899
7,2,3,2,2,Introvert,Yes,Yes,117900
7,2,4,2,2,Introvert,Yes,Yes,117901
2,6,9,5,6,Extrovert,No,No,117902
7,2,4,2,2,Introvert,Yes,Yes,117903
2,6,10,5,6,Extrovert,No,No,117904
6,2,4,2,2,Introvert,Yes,Yes,117905
2,6,9,5,6,Extrovert,No,No,117906
2,6,9,5,6,Extrovert,No,No,117907
7,2,4,2,2,Introvert,Yes,Yes,117908
7,2,4,2,2,Introvert,Yes,Yes,117909
2,6,10,5,6,Extrovert,No,No,117910
2,6,10,5,6,Extrovert,No,No,117911
2,6,10,5,6,Extrovert,No,No,117912
7,2,3,2,2,Introvert,Yes,Yes,117913
7,2,3,2,2,Introvert,Yes,Yes,117914
7,2,4,2,2,Introvert,Yes,Yes,117915
7,2,4,2,2,Introvert,Yes,Yes,117916
2,6,10,5,6,Extrovert,No,No,117917
7,2,3,2,2,Introvert,Yes,Yes,117918
2,6,9,5,6,Extrovert,No,No,117919
2,6,10,5,6,Extrovert,No,No,117920
7,2,4,2,2,Introvert,Yes,Yes,117921
2,6,9,5,6,Extrovert,No,No,117922
7,2,3,2,2,Introvert,Yes,Yes,117923
7,2,4,2,2,Introvert,Yes,Yes,117924
7,2,4,2,2,Introvert,Yes,Yes,117925
2,6,9,5,6,Extrovert,No,No,117926
2,6,10,5,6,Extrovert,No,No,117927
7,2,3,2,2,Introvert,Yes,Yes,117928
2,6,9,5,6,Extrovert,No,No,117929
7,2,3,2,2,Introvert,Yes,Yes,117930
7,2,4,2,2,Introvert,Yes,Yes,117931
2,6,9,5,6,Extrovert,No,No,117932
2,6,10,5,6,Extrovert,No,No,117933
2,6,9,5,6,Extrovert,No,No,117934
7,2,3,2,2,Introvert,Yes,Yes,117935
7,2,4,2,2,Introvert,Yes,Yes,117936
2,6,10,5,6,Extrovert,No,No,117937
7,2,3,2,2,Introvert,Yes,Yes,117938
2,6,9,5,6,Extrovert,No,No,117939
7,2,3,2,2,Introvert,Yes,Yes,117940
2,6,9,5,6,Extrovert,No,No,117941
2,6,9,5,6,Extrovert,No,No,117942
7,2,4,2,2,Introvert,Yes,Yes,117943
2,6,10,5,6,Extrovert,No,No,117944
2,6,10,5,6,Extrovert,No,No,117945
2,6,9,5,6,Extrovert,No,No,117946
2,6,10,5,6,Extrovert,No,No,117947
7,2,4,2,2,Introvert,Yes,Yes,117948
7,2,4,2,2,Introvert,Yes,Yes,117949
7,2,3,2,2,Introvert,Yes,Yes,117950
2,6,9,5,6,Extrovert,No,No,117951
2,6,10,5,6,Extrovert,No,No,117952
