id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
14356,1.0,No,10.0,6.0,No,6.0,9.0,Extrovert
14358,1.0,No,3.0,6.0,No,7.0,,Extrovert
14360,3.0,No,,4.0,No,12.0,7.0,Extrovert
14361,0.0,No,5.0,3.0,No,13.0,10.0,Extrovert
14362,1.0,No,6.0,4.0,No,8.0,3.0,Extrovert
14363,3.0,No,8.0,5.0,No,7.0,5.0,Extrovert
14364,1.0,No,7.0,7.0,No,14.0,9.0,Extrovert
14365,9.0,Yes,3.0,,Yes,0.0,2.0,Introvert
14367,0.0,No,4.0,3.0,No,12.0,1.0,Extrovert
14368,1.0,No,5.0,4.0,No,9.0,,Extrovert
14369,,No,,6.0,No,11.0,9.0,Extrovert
14370,0.0,No,4.0,3.0,No,15.0,,Extrovert
14371,9.0,Yes,0.0,0.0,Yes,2.0,3.0,Introvert
14373,0.0,No,9.0,7.0,No,12.0,3.0,Extrovert
14374,7.0,Yes,3.0,1.0,,3.0,0.0,Introvert
14376,0.0,No,3.0,5.0,No,11.0,3.0,Extrovert
14377,,No,9.0,6.0,No,12.0,7.0,Extrovert
14379,9.0,Yes,,1.0,Yes,5.0,1.0,Introvert
14380,0.0,No,9.0,6.0,No,5.0,9.0,Extrovert
14381,1.0,No,3.0,6.0,No,4.0,5.0,Extrovert
14382,8.0,Yes,2.0,1.0,,5.0,0.0,Introvert
14385,3.0,No,5.0,4.0,No,5.0,9.0,Extrovert
14386,7.0,Yes,1.0,4.0,Yes,0.0,0.0,Introvert
14388,0.0,No,8.0,7.0,No,6.0,6.0,Extrovert
14389,3.0,No,4.0,4.0,No,12.0,8.0,Extrovert
14390,1.0,No,4.0,3.0,No,13.0,6.0,Extrovert
14391,3.0,No,7.0,4.0,No,11.0,10.0,Extrovert
14392,0.0,No,7.0,4.0,No,4.0,3.0,Extrovert
14393,1.0,No,7.0,3.0,No,6.0,8.0,Extrovert
14394,2.0,,9.0,4.0,No,13.0,5.0,Extrovert
14395,2.0,No,6.0,3.0,No,11.0,9.0,Extrovert
14396,6.0,No,7.0,4.0,No,14.0,8.0,Extrovert
14399,2.0,No,7.0,4.0,No,15.0,6.0,Extrovert
14401,3.0,No,,7.0,No,10.0,8.0,Extrovert
14402,1.0,No,9.0,3.0,No,6.0,4.0,Extrovert
14404,0.0,No,6.0,7.0,No,10.0,7.0,Extrovert
14405,8.0,Yes,0.0,0.0,Yes,4.0,,Introvert
14406,1.0,No,9.0,6.0,No,7.0,5.0,Extrovert
14407,0.0,,9.0,5.0,No,8.0,4.0,Extrovert
14408,0.0,No,8.0,6.0,No,15.0,5.0,Extrovert
14409,0.0,,6.0,5.0,No,7.0,6.0,Extrovert
14410,1.0,No,4.0,6.0,No,5.0,9.0,Extrovert
14412,0.0,No,7.0,4.0,No,9.0,4.0,Extrovert
14413,1.0,No,9.0,3.0,No,,,Extrovert
14417,0.0,No,6.0,3.0,No,4.0,6.0,Extrovert
14419,2.0,No,7.0,5.0,No,10.0,4.0,Extrovert
14420,1.0,No,9.0,7.0,No,14.0,7.0,Extrovert
14421,5.0,Yes,1.0,,Yes,2.0,0.0,Introvert
14422,2.0,No,9.0,4.0,No,11.0,3.0,Extrovert
14423,,Yes,0.0,1.0,Yes,,2.0,Introvert
14425,3.0,No,3.0,4.0,No,12.0,7.0,Extrovert
14426,0.0,No,9.0,,No,9.0,3.0,Extrovert
14427,0.0,,8.0,,No,11.0,3.0,Extrovert
14428,4.0,Yes,0.0,0.0,Yes,3.0,3.0,Introvert
14430,,No,4.0,5.0,No,7.0,9.0,Extrovert
14433,2.0,,6.0,6.0,No,14.0,4.0,Extrovert
14436,0.0,No,8.0,4.0,No,11.0,5.0,Extrovert
14437,5.0,No,4.0,3.0,No,6.0,4.0,Extrovert
14438,3.0,No,9.0,,No,8.0,7.0,Extrovert
14439,0.0,No,8.0,4.0,No,8.0,5.0,Extrovert
14440,2.0,No,4.0,5.0,No,13.0,7.0,Extrovert
14441,3.0,,4.0,5.0,No,6.0,4.0,Extrovert
14442,2.0,No,6.0,5.0,No,4.0,6.0,Extrovert
14443,3.0,No,9.0,6.0,No,11.0,6.0,Extrovert
14444,5.0,Yes,,1.0,Yes,3.0,2.0,Introvert
14445,3.0,No,9.0,7.0,No,11.0,7.0,Extrovert
14448,2.0,No,3.0,5.0,No,8.0,6.0,Extrovert
14449,3.0,No,4.0,3.0,No,10.0,9.0,Extrovert
14450,3.0,No,9.0,7.0,No,13.0,3.0,Extrovert
14451,3.0,,8.0,3.0,No,8.0,8.0,Extrovert
14452,1.0,No,3.0,3.0,No,7.0,5.0,Extrovert
14453,2.0,No,4.0,,No,11.0,5.0,Extrovert
14454,4.0,Yes,2.0,0.0,,,0.0,Introvert
14456,4.0,No,10.0,6.0,No,15.0,8.0,Extrovert
14458,1.0,No,4.0,,No,10.0,5.0,Extrovert
14459,,No,5.0,4.0,No,7.0,3.0,Extrovert
14460,2.0,No,9.0,7.0,No,9.0,,Extrovert
14461,11.0,Yes,0.0,,Yes,2.0,1.0,Introvert
14462,0.0,No,4.0,4.0,No,10.0,,Extrovert
14463,11.0,Yes,3.0,,Yes,0.0,,Introvert
14464,0.0,No,9.0,3.0,No,14.0,9.0,Extrovert
14465,0.0,No,,3.0,No,15.0,,Extrovert
14467,1.0,No,7.0,5.0,No,5.0,3.0,Extrovert
14469,6.0,Yes,,0.0,Yes,1.0,0.0,Introvert
14470,7.0,,2.0,2.0,Yes,3.0,0.0,Introvert
14471,,Yes,2.0,0.0,Yes,3.0,1.0,Introvert
14472,5.0,Yes,1.0,1.0,,5.0,1.0,Introvert
14473,3.0,No,,5.0,No,9.0,8.0,Extrovert
14474,,No,5.0,6.0,No,13.0,4.0,Extrovert
14475,0.0,No,4.0,3.0,No,7.0,8.0,Extrovert
14476,3.0,No,4.0,,No,12.0,4.0,Extrovert
14477,2.0,No,,4.0,No,10.0,5.0,Extrovert
14478,9.0,,0.0,0.0,Yes,5.0,2.0,Introvert
14479,,Yes,2.0,,Yes,1.0,1.0,Introvert
14480,2.0,No,6.0,6.0,No,6.0,7.0,Extrovert
14484,3.0,No,4.0,6.0,No,6.0,7.0,Extrovert
14485,1.0,No,4.0,5.0,No,5.0,4.0,Extrovert
14488,3.0,No,6.0,4.0,No,10.0,5.0,Extrovert
14490,2.0,,4.0,3.0,,13.0,6.0,Extrovert
14491,1.0,No,8.0,,No,7.0,8.0,Extrovert
14492,2.0,,9.0,5.0,No,12.0,3.0,Extrovert
14494,,Yes,3.0,1.0,Yes,3.0,0.0,Introvert
14497,9.0,Yes,0.0,0.0,Yes,,1.0,Introvert
14498,5.0,,2.0,0.0,Yes,5.0,0.0,Introvert
14499,1.0,No,9.0,3.0,No,8.0,3.0,Extrovert
14500,0.0,No,6.0,6.0,No,14.0,5.0,Extrovert
14501,1.0,No,4.0,6.0,No,4.0,6.0,Extrovert
14502,2.0,No,7.0,5.0,No,12.0,6.0,Extrovert
14504,0.0,No,9.0,3.0,No,6.0,4.0,Extrovert
14506,3.0,No,4.0,7.0,No,13.0,3.0,Extrovert
14507,1.0,No,7.0,3.0,No,13.0,4.0,Extrovert
14510,0.0,Yes,1.0,1.0,Yes,3.0,2.0,Introvert
14511,2.0,No,4.0,4.0,No,7.0,4.0,Extrovert
14513,3.0,No,8.0,5.0,No,10.0,6.0,Extrovert
14514,3.0,No,7.0,6.0,No,4.0,4.0,Extrovert
14515,7.0,Yes,1.0,2.0,Yes,,0.0,Introvert
14517,,No,4.0,5.0,No,5.0,3.0,Extrovert
14518,9.0,Yes,2.0,3.0,Yes,2.0,2.0,Introvert
14520,2.0,No,6.0,,No,7.0,4.0,Extrovert
14521,5.0,Yes,0.0,2.0,,1.0,,Introvert
14522,1.0,No,7.0,3.0,No,4.0,9.0,Extrovert
14523,0.0,No,5.0,2.0,No,7.0,3.0,Extrovert
14525,0.0,No,8.0,7.0,No,6.0,3.0,Extrovert
14526,,Yes,1.0,2.0,Yes,0.0,0.0,Introvert
14527,9.0,,,2.0,Yes,2.0,0.0,Introvert
14528,0.0,No,9.0,6.0,No,8.0,4.0,Extrovert
14529,2.0,No,4.0,,No,8.0,,Extrovert
14532,3.0,No,5.0,5.0,No,7.0,9.0,Extrovert
14533,0.0,No,6.0,4.0,No,12.0,9.0,Extrovert
14534,8.0,Yes,0.0,0.0,,5.0,2.0,Introvert
14535,3.0,No,5.0,,No,13.0,5.0,Extrovert
14536,4.0,No,7.0,6.0,No,1.0,7.0,Extrovert
14537,1.0,No,4.0,7.0,No,12.0,3.0,Extrovert
14539,,No,6.0,,No,8.0,9.0,Extrovert
14540,3.0,No,5.0,,No,10.0,6.0,Extrovert
14541,1.0,No,9.0,6.0,No,14.0,3.0,Extrovert
14542,4.0,No,8.0,7.0,No,11.0,5.0,Extrovert
14543,0.0,No,4.0,4.0,No,7.0,3.0,Extrovert
14544,,Yes,3.0,,Yes,1.0,2.0,Introvert
14545,2.0,No,3.0,6.0,No,4.0,8.0,Extrovert
14546,0.0,No,3.0,3.0,No,14.0,10.0,Extrovert
14547,3.0,,6.0,4.0,No,7.0,5.0,Extrovert
14549,2.0,No,4.0,3.0,No,10.0,7.0,Extrovert
14550,0.0,No,6.0,7.0,No,9.0,7.0,Extrovert
14552,11.0,,2.0,1.0,Yes,2.0,0.0,Introvert
14555,2.0,No,7.0,5.0,No,9.0,,Extrovert
14557,11.0,Yes,0.0,1.0,Yes,5.0,2.0,Introvert
14559,0.0,No,6.0,5.0,No,3.0,6.0,Extrovert
14561,3.0,No,7.0,5.0,,11.0,3.0,Extrovert
14562,3.0,No,4.0,4.0,No,12.0,10.0,Extrovert
14563,3.0,No,6.0,,No,8.0,4.0,Extrovert
14565,3.0,No,6.0,4.0,No,10.0,8.0,Extrovert
14566,1.0,,,5.0,No,12.0,7.0,Extrovert
14567,0.0,No,,7.0,No,9.0,10.0,Extrovert
14568,4.0,No,9.0,6.0,No,,8.0,Extrovert
14570,0.0,No,8.0,3.0,No,15.0,3.0,Extrovert
14571,3.0,No,9.0,6.0,No,6.0,5.0,Extrovert
14572,1.0,No,5.0,4.0,No,6.0,7.0,Extrovert
14573,2.0,No,9.0,4.0,No,8.0,9.0,Extrovert
14574,0.0,No,7.0,4.0,No,12.0,3.0,Extrovert
14575,0.0,No,9.0,4.0,,12.0,5.0,Extrovert
14576,2.0,No,9.0,4.0,No,4.0,7.0,Extrovert
14577,1.0,No,6.0,7.0,No,,5.0,Extrovert
14578,4.0,No,9.0,3.0,No,10.0,4.0,Extrovert
14579,4.0,No,7.0,7.0,No,10.0,6.0,Extrovert
14580,3.0,No,9.0,5.0,No,10.0,10.0,Extrovert
14581,,No,6.0,3.0,No,14.0,7.0,Extrovert
14582,,Yes,1.0,2.0,Yes,2.0,3.0,Introvert
14583,1.0,No,8.0,7.0,No,13.0,6.0,Extrovert
14584,,No,,5.0,No,12.0,3.0,Extrovert
14585,0.0,No,4.0,3.0,No,,9.0,Extrovert
14586,2.0,No,4.0,6.0,No,8.0,6.0,Extrovert
14587,0.0,No,4.0,5.0,No,13.0,10.0,Extrovert
14588,1.0,No,4.0,3.0,No,12.0,6.0,Extrovert
14589,10.0,Yes,1.0,2.0,,,1.0,Introvert
14590,0.0,No,8.0,3.0,No,8.0,3.0,Extrovert
14592,5.0,,3.0,2.0,Yes,,2.0,Introvert
14593,1.0,No,,5.0,No,7.0,3.0,Extrovert
14594,8.0,Yes,3.0,,Yes,3.0,2.0,Introvert
14595,,No,8.0,5.0,No,8.0,8.0,Extrovert
14597,1.0,No,5.0,6.0,No,11.0,10.0,Extrovert
14598,0.0,No,6.0,6.0,No,13.0,5.0,Extrovert
14599,3.0,No,8.0,6.0,No,8.0,9.0,Extrovert
14601,7.0,,0.0,0.0,Yes,1.0,1.0,Introvert
14602,2.0,No,,3.0,No,10.0,7.0,Extrovert
14603,7.0,,2.0,3.0,Yes,2.0,0.0,Introvert
14604,11.0,Yes,,1.0,Yes,5.0,2.0,Introvert
14605,3.0,No,9.0,3.0,No,8.0,8.0,Extrovert
14606,,,8.0,3.0,No,12.0,7.0,Extrovert
14607,3.0,No,5.0,4.0,No,10.0,9.0,Extrovert
14608,3.0,No,7.0,3.0,No,5.0,3.0,Extrovert
14609,3.0,No,8.0,5.0,,12.0,6.0,Extrovert
14610,0.0,No,6.0,7.0,No,13.0,8.0,Extrovert
14611,1.0,No,8.0,,No,12.0,,Extrovert
14612,3.0,No,9.0,5.0,No,12.0,5.0,Extrovert
14613,2.0,No,4.0,,No,14.0,7.0,Extrovert
14615,1.0,No,6.0,3.0,No,15.0,6.0,Extrovert
14616,0.0,,9.0,4.0,No,7.0,7.0,Extrovert
14617,2.0,No,8.0,3.0,No,15.0,6.0,Extrovert
14618,1.0,No,3.0,7.0,No,9.0,4.0,Extrovert
14619,3.0,,7.0,5.0,No,11.0,4.0,Extrovert
14620,2.0,No,7.0,5.0,No,5.0,8.0,Extrovert
14623,2.0,,7.0,3.0,No,14.0,3.0,Extrovert
14624,2.0,,8.0,3.0,No,12.0,5.0,Extrovert
14625,3.0,No,6.0,7.0,No,7.0,8.0,Extrovert
14627,2.0,,5.0,5.0,No,10.0,6.0,Extrovert
14628,10.0,Yes,3.0,,Yes,3.0,0.0,Introvert
14630,1.0,No,6.0,4.0,No,11.0,3.0,Extrovert
14631,1.0,No,5.0,4.0,No,8.0,8.0,Extrovert
14633,3.0,No,4.0,5.0,No,11.0,3.0,Extrovert
14635,0.0,No,9.0,4.0,No,7.0,9.0,Extrovert
14636,,No,7.0,4.0,No,5.0,6.0,Extrovert
14637,10.0,,0.0,1.0,Yes,4.0,2.0,Introvert
14638,3.0,No,5.0,3.0,,14.0,7.0,Extrovert
14639,3.0,Yes,0.0,0.0,Yes,3.0,0.0,Introvert
14640,0.0,No,5.0,7.0,No,7.0,7.0,Extrovert
14641,4.0,No,9.0,6.0,No,10.0,9.0,Extrovert
14642,7.0,Yes,2.0,,Yes,5.0,2.0,Introvert
14644,3.0,No,4.0,6.0,,10.0,7.0,Extrovert
14645,8.0,Yes,3.0,3.0,Yes,1.0,1.0,Introvert
14646,1.0,No,5.0,4.0,,10.0,7.0,Extrovert
14647,2.0,No,4.0,4.0,No,10.0,4.0,Extrovert
14648,7.0,Yes,0.0,0.0,Yes,4.0,3.0,Introvert
14649,,Yes,2.0,2.0,Yes,1.0,,Introvert
14650,2.0,No,,5.0,No,13.0,6.0,Extrovert
14651,0.0,No,5.0,6.0,No,13.0,9.0,Extrovert
14652,0.0,No,10.0,3.0,No,10.0,3.0,Extrovert
14654,,No,,3.0,No,8.0,7.0,Extrovert
14655,0.0,No,4.0,6.0,No,5.0,5.0,Extrovert
14656,3.0,No,9.0,6.0,No,13.0,9.0,Extrovert
14657,,No,4.0,6.0,No,6.0,5.0,Extrovert
14659,1.0,No,6.0,,No,12.0,4.0,Extrovert
14665,0.0,No,9.0,6.0,No,11.0,10.0,Extrovert
14667,3.0,No,6.0,4.0,No,9.0,6.0,Extrovert
14668,1.0,No,9.0,,No,7.0,4.0,Extrovert
14669,3.0,No,7.0,4.0,No,14.0,3.0,Extrovert
14670,0.0,No,5.0,5.0,No,9.0,9.0,Extrovert
14671,4.0,Yes,0.0,3.0,Yes,1.0,2.0,Introvert
14672,0.0,No,9.0,7.0,No,10.0,10.0,Extrovert
14673,1.0,No,6.0,4.0,No,9.0,,Extrovert
14675,11.0,Yes,3.0,2.0,Yes,5.0,3.0,Introvert
14678,2.0,,6.0,4.0,No,6.0,7.0,Extrovert
14679,2.0,No,5.0,3.0,No,,10.0,Extrovert
14680,0.0,No,3.0,6.0,No,7.0,8.0,Extrovert
14681,,No,4.0,4.0,No,8.0,9.0,Extrovert
14682,0.0,No,9.0,6.0,No,7.0,8.0,Extrovert
14683,3.0,,8.0,5.0,,11.0,7.0,Extrovert
14684,2.0,No,5.0,,No,8.0,6.0,Extrovert
14685,1.0,No,6.0,,No,5.0,9.0,Extrovert
14686,1.0,No,4.0,3.0,No,13.0,8.0,Extrovert
14687,5.0,No,9.0,3.0,No,13.0,6.0,Introvert
14690,0.0,No,8.0,6.0,No,10.0,9.0,Extrovert
14691,2.0,No,8.0,,No,8.0,9.0,Extrovert
14692,,No,9.0,7.0,No,8.0,4.0,Extrovert
14693,4.0,Yes,,1.0,Yes,3.0,,Introvert
14694,3.0,No,6.0,7.0,No,9.0,3.0,Extrovert
14695,2.0,No,,5.0,No,10.0,3.0,Extrovert
14696,2.0,,9.0,3.0,No,12.0,6.0,Extrovert
14697,3.0,No,9.0,4.0,No,10.0,,Extrovert
14698,3.0,No,,3.0,No,14.0,7.0,Extrovert
14700,1.0,,8.0,3.0,No,12.0,9.0,Extrovert
14704,,No,7.0,3.0,No,10.0,9.0,Extrovert
14705,0.0,No,6.0,,No,8.0,6.0,Extrovert
14706,,,6.0,6.0,No,13.0,7.0,Extrovert
14707,1.0,,4.0,6.0,No,7.0,6.0,Extrovert
14708,1.0,No,8.0,6.0,No,7.0,5.0,Extrovert
14709,1.0,No,3.0,6.0,No,12.0,8.0,Extrovert
14710,11.0,,2.0,2.0,Yes,1.0,,Introvert
14711,,No,6.0,5.0,No,6.0,5.0,Extrovert
14712,1.0,No,5.0,7.0,No,6.0,3.0,Extrovert
14713,0.0,No,6.0,3.0,No,7.0,,Extrovert
14714,,No,4.0,3.0,No,10.0,7.0,Extrovert
14715,1.0,No,6.0,4.0,No,,5.0,Extrovert
14717,3.0,No,3.0,6.0,No,5.0,4.0,Extrovert
14718,2.0,,5.0,4.0,No,4.0,8.0,Extrovert
14719,1.0,No,7.0,6.0,No,13.0,8.0,Extrovert
14720,7.0,Yes,3.0,1.0,Yes,2.0,2.0,Introvert
14721,9.0,Yes,2.0,1.0,Yes,4.0,,Introvert
14722,0.0,No,4.0,3.0,No,11.0,3.0,Extrovert
14723,2.0,No,6.0,7.0,No,,8.0,Extrovert
14724,1.0,No,9.0,6.0,No,4.0,3.0,Extrovert
14725,4.0,No,7.0,7.0,No,8.0,9.0,Extrovert
14726,2.0,No,8.0,3.0,No,6.0,4.0,Extrovert
14728,5.0,Yes,0.0,1.0,Yes,3.0,0.0,Introvert
14730,2.0,No,3.0,4.0,No,9.0,3.0,Extrovert
14731,2.0,No,8.0,5.0,No,15.0,7.0,Extrovert
14732,1.0,No,4.0,5.0,No,13.0,8.0,Extrovert
14734,0.0,No,,5.0,No,13.0,5.0,Extrovert
14737,1.0,No,4.0,4.0,No,5.0,6.0,Extrovert
14740,2.0,No,,3.0,No,6.0,3.0,Extrovert
14742,2.0,No,7.0,4.0,No,13.0,10.0,Extrovert
14743,0.0,No,5.0,7.0,No,12.0,5.0,Extrovert
14744,6.0,,1.0,0.0,Yes,4.0,2.0,Introvert
14745,4.0,No,8.0,7.0,No,,8.0,Extrovert
14746,0.0,No,4.0,4.0,No,9.0,6.0,Extrovert
14747,,No,6.0,6.0,No,6.0,5.0,Extrovert
14749,4.0,,0.0,1.0,Yes,5.0,1.0,Introvert
14750,7.0,,3.0,1.0,Yes,5.0,2.0,Introvert
14752,4.0,Yes,3.0,1.0,Yes,4.0,,Introvert
14754,1.0,No,3.0,4.0,,6.0,0.0,Extrovert
14757,1.0,No,4.0,5.0,No,5.0,5.0,Extrovert
14759,5.0,Yes,,3.0,Yes,1.0,1.0,Introvert
14760,8.0,Yes,3.0,1.0,Yes,2.0,3.0,Introvert
14761,2.0,No,7.0,4.0,No,,5.0,Extrovert
14762,2.0,No,6.0,4.0,No,10.0,7.0,Extrovert
14764,2.0,No,5.0,5.0,,8.0,8.0,Extrovert
14765,2.0,No,5.0,6.0,No,11.0,,Extrovert
14766,3.0,No,7.0,,No,5.0,4.0,Extrovert
14767,3.0,No,5.0,4.0,No,13.0,10.0,Extrovert
14768,3.0,No,,4.0,No,5.0,3.0,Extrovert
14772,3.0,No,9.0,3.0,No,,7.0,Extrovert
14774,0.0,No,,4.0,No,5.0,9.0,Extrovert
14775,3.0,No,7.0,5.0,No,14.0,,Extrovert
14776,0.0,No,4.0,7.0,No,10.0,4.0,Extrovert
14777,9.0,,1.0,0.0,Yes,0.0,1.0,Introvert
14778,0.0,No,9.0,4.0,No,14.0,5.0,Extrovert
14779,3.0,No,5.0,6.0,No,11.0,3.0,Extrovert
14780,4.0,Yes,,0.0,Yes,,0.0,Introvert
14782,0.0,No,8.0,4.0,No,15.0,10.0,Extrovert
14783,3.0,No,5.0,,No,,7.0,Extrovert
14784,3.0,No,6.0,4.0,No,,3.0,Extrovert
14785,8.0,Yes,0.0,3.0,Yes,5.0,0.0,Introvert
14787,7.0,Yes,,1.0,Yes,,1.0,Introvert
14788,3.0,No,4.0,,No,6.0,5.0,Extrovert
14789,3.0,,7.0,3.0,No,11.0,6.0,Extrovert
14790,4.0,Yes,2.0,2.0,,2.0,1.0,Introvert
14791,1.0,No,5.0,7.0,No,5.0,5.0,Extrovert
14792,3.0,No,10.0,6.0,No,9.0,3.0,Extrovert
14793,1.0,No,6.0,3.0,No,13.0,3.0,Extrovert
14794,,No,4.0,5.0,No,11.0,6.0,Extrovert
14796,,No,6.0,3.0,No,12.0,5.0,Extrovert
14797,2.0,No,8.0,4.0,No,15.0,7.0,Extrovert
14798,0.0,No,6.0,3.0,No,,9.0,Extrovert
14799,11.0,Yes,1.0,2.0,Yes,4.0,,Introvert
14801,2.0,No,8.0,6.0,No,14.0,5.0,Extrovert
14802,0.0,No,6.0,4.0,No,7.0,4.0,Extrovert
14803,2.0,No,8.0,7.0,No,14.0,7.0,Extrovert
14804,3.0,No,7.0,5.0,No,13.0,10.0,Extrovert
14805,0.0,No,8.0,4.0,No,8.0,6.0,Extrovert
14806,3.0,No,8.0,3.0,No,8.0,,Extrovert
14810,0.0,No,3.0,4.0,No,12.0,3.0,Extrovert
14811,3.0,No,9.0,7.0,No,10.0,9.0,Extrovert
14812,1.0,No,6.0,7.0,No,,10.0,Extrovert
14814,0.0,No,8.0,5.0,No,8.0,9.0,Extrovert
14815,0.0,No,9.0,6.0,No,8.0,10.0,Extrovert
14816,1.0,No,6.0,4.0,,8.0,4.0,Extrovert
14817,3.0,No,4.0,4.0,No,10.0,3.0,Extrovert
14820,8.0,No,5.0,5.0,No,3.0,4.0,Introvert
14822,4.0,Yes,3.0,1.0,Yes,4.0,2.0,Introvert
14823,0.0,No,4.0,4.0,,6.0,3.0,Extrovert
14824,3.0,No,3.0,4.0,No,15.0,6.0,Extrovert
14825,3.0,,6.0,4.0,No,13.0,7.0,Extrovert
14826,4.0,No,5.0,7.0,No,9.0,3.0,Extrovert
14828,3.0,No,10.0,3.0,No,12.0,9.0,Extrovert
14829,3.0,No,4.0,7.0,No,14.0,,Extrovert
14831,0.0,No,4.0,6.0,No,15.0,8.0,Extrovert
14832,1.0,No,8.0,6.0,No,14.0,10.0,Extrovert
14834,7.0,Yes,1.0,1.0,Yes,5.0,,Introvert
14835,2.0,No,6.0,6.0,No,9.0,3.0,Extrovert
14836,1.0,No,6.0,7.0,No,4.0,3.0,Extrovert
14839,1.0,No,7.0,6.0,No,13.0,10.0,Extrovert
14840,3.0,No,6.0,,No,5.0,7.0,Extrovert
14841,3.0,No,7.0,3.0,No,11.0,9.0,Extrovert
14842,11.0,Yes,3.0,0.0,Yes,3.0,,Introvert
14843,10.0,,2.0,1.0,Yes,0.0,0.0,Introvert
14844,9.0,Yes,0.0,1.0,Yes,,0.0,Introvert
14848,2.0,No,5.0,6.0,No,7.0,4.0,Extrovert
14849,,Yes,0.0,2.0,Yes,5.0,2.0,Introvert
14850,2.0,,4.0,6.0,No,11.0,6.0,Extrovert
14851,3.0,No,6.0,6.0,No,13.0,7.0,Extrovert
14853,0.0,No,5.0,6.0,No,7.0,3.0,Extrovert
14855,3.0,No,4.0,4.0,No,8.0,4.0,Extrovert
14856,10.0,Yes,3.0,0.0,Yes,3.0,3.0,Introvert
14857,9.0,Yes,0.0,2.0,Yes,,3.0,Introvert
14858,2.0,No,4.0,6.0,No,9.0,6.0,Extrovert
14860,9.0,,1.0,0.0,Yes,1.0,2.0,Introvert
14861,4.0,No,4.0,5.0,No,11.0,6.0,Extrovert
14862,11.0,Yes,3.0,0.0,Yes,2.0,0.0,Introvert
14863,6.0,Yes,2.0,4.0,Yes,5.0,2.0,Introvert
14864,3.0,No,9.0,5.0,No,11.0,,Extrovert
14865,2.0,,8.0,5.0,No,11.0,6.0,Extrovert
14867,5.0,,4.0,,,7.0,0.0,Introvert
14868,3.0,No,8.0,3.0,No,14.0,4.0,Extrovert
14869,3.0,No,8.0,3.0,No,13.0,3.0,Extrovert
14870,10.0,,,1.0,Yes,4.0,2.0,Introvert
14871,1.0,No,4.0,7.0,No,8.0,7.0,Extrovert
14872,8.0,,1.0,1.0,Yes,0.0,1.0,Introvert
14873,1.0,No,4.0,,No,11.0,3.0,Extrovert
14875,7.0,Yes,2.0,5.0,Yes,,2.0,Introvert
14876,,No,4.0,6.0,No,7.0,7.0,Extrovert
14877,3.0,No,5.0,7.0,No,,9.0,Extrovert
14879,8.0,Yes,2.0,1.0,,5.0,1.0,Introvert
14880,0.0,No,6.0,7.0,No,14.0,6.0,Extrovert
14881,9.0,,,2.0,Yes,1.0,1.0,Introvert
14882,2.0,,4.0,3.0,No,8.0,6.0,Extrovert
14884,9.0,Yes,,5.0,Yes,5.0,3.0,Introvert
14885,1.0,No,5.0,7.0,No,12.0,4.0,Extrovert
14886,4.0,Yes,2.0,,Yes,3.0,0.0,Introvert
14887,2.0,No,9.0,3.0,No,10.0,5.0,Extrovert
14888,11.0,Yes,,2.0,Yes,4.0,1.0,Introvert
14889,2.0,No,5.0,5.0,No,9.0,6.0,Extrovert
14890,,Yes,3.0,1.0,Yes,1.0,0.0,Introvert
14891,3.0,No,9.0,5.0,No,9.0,5.0,Extrovert
14892,8.0,Yes,,0.0,Yes,0.0,,Introvert
14893,5.0,Yes,0.0,3.0,Yes,1.0,1.0,Introvert
14894,2.0,No,8.0,7.0,No,15.0,9.0,Extrovert
14895,9.0,Yes,,2.0,Yes,1.0,2.0,Introvert
14896,7.0,Yes,1.0,0.0,,1.0,0.0,Introvert
14899,2.0,No,8.0,6.0,No,15.0,9.0,Extrovert
14900,4.0,No,9.0,,No,7.0,8.0,Extrovert
14901,2.0,No,7.0,5.0,No,15.0,9.0,Extrovert
14902,,No,5.0,3.0,No,8.0,8.0,Extrovert
14904,0.0,,6.0,6.0,No,11.0,3.0,Extrovert
14907,8.0,Yes,1.0,2.0,Yes,4.0,2.0,Introvert
14908,8.0,Yes,0.0,,Yes,2.0,1.0,Introvert
14909,3.0,No,,5.0,No,6.0,7.0,Extrovert
14910,3.0,No,9.0,4.0,No,12.0,9.0,Extrovert
14916,4.0,Yes,0.0,,Yes,3.0,1.0,Introvert
14917,2.0,No,,6.0,No,9.0,7.0,Extrovert
14919,0.0,No,8.0,5.0,No,7.0,9.0,Extrovert
14920,1.0,No,6.0,3.0,No,13.0,9.0,Extrovert
14921,3.0,,10.0,4.0,No,8.0,9.0,Extrovert
14922,0.0,No,8.0,4.0,No,12.0,3.0,Extrovert
14923,0.0,No,4.0,5.0,No,7.0,7.0,Extrovert
14924,0.0,No,,4.0,No,10.0,7.0,Extrovert
14926,1.0,No,7.0,6.0,No,,9.0,Extrovert
14928,2.0,No,8.0,6.0,No,4.0,4.0,Extrovert
14929,2.0,No,5.0,,No,8.0,4.0,Extrovert
14930,4.0,Yes,1.0,1.0,Yes,3.0,0.0,Introvert
14937,7.0,,0.0,1.0,Yes,5.0,0.0,Introvert
14938,0.0,,6.0,5.0,No,11.0,7.0,Extrovert
14941,1.0,No,8.0,5.0,No,14.0,10.0,Extrovert
14942,2.0,No,,5.0,No,7.0,3.0,Extrovert
