id,prediction,extrovert_proba,uncertainty
23950,Introvert,0.0,0.0
23951,Introvert,0.0,0.0
23952,Introvert,0.0,0.0
23953,Introvert,0.006666667,0.013333321
23954,Extrovert,0.96333253,0.07333493
23955,Introvert,0.0,0.0
23956,Introvert,0.0,0.0
23957,Introvert,0.0,0.0
23958,Extrovert,0.98666584,0.02666831
23959,Introvert,0.020000001,0.04000002
23960,Introvert,0.0,0.0
23961,Introvert,0.01,0.01999998
23962,Introvert,0.0,0.0
23963,Extrovert,0.9699992,0.06000161
23964,Introvert,0.006666667,0.013333321
23965,Introvert,0.0033333334,0.0066666603
23966,Introvert,0.0033333334,0.0066666603
23967,Introvert,0.013333334,0.026666641
23968,Extrovert,0.99999917,1.66893e-06
23969,Extrovert,0.9899992,0.02000165
23970,Introvert,0.0,0.0
23971,Introvert,0.0,0.0
23972,Introvert,0.0,0.0
23973,Introvert,0.0033333334,0.0066666603
23974,Extrovert,0.9599992,0.08000159
23975,Introvert,0.016666668,0.03333336
23976,Introvert,0.0,0.0
23977,Extrovert,0.9899992,0.02000165
23978,Introvert,0.0,0.0
23979,Introvert,0.0,0.0
23980,Introvert,0.0,0.0
23981,Introvert,0.0,0.0
23982,Introvert,0.006666667,0.013333321
23983,Introvert,0.0,0.0
23984,Extrovert,0.9899992,0.02000165
23985,Introvert,0.0,0.0
23986,Extrovert,0.9566659,0.08666825
23987,Introvert,0.0,0.0
23988,Introvert,0.0,0.0
23989,Introvert,0.0033333334,0.0066666603
23990,Extrovert,0.99666584,0.0066683292
23991,Introvert,0.0,0.0
23992,Introvert,0.0,0.0
23993,Extrovert,0.8699993,0.26000142
23994,Introvert,0.12999995,0.25999987
23995,Introvert,0.006666667,0.013333321
23996,Extrovert,0.99666584,0.0066683292
23997,Introvert,0.0,0.0
23998,Extrovert,0.99666584,0.0066683292
23999,Introvert,0.006666667,0.013333321
24000,Introvert,0.0,0.0
24001,Introvert,0.0033333334,0.0066666603
24002,Introvert,0.0033333334,0.0066666603
24003,Introvert,0.0,0.0
24004,Introvert,0.0,0.0
24005,Extrovert,0.5599996,0.8800008
24006,Introvert,0.0,0.0
24007,Introvert,0.0,0.0
24008,Introvert,0.0,0.0
24009,Introvert,0.0,0.0
24010,Introvert,0.0,0.0
24011,Introvert,0.013333334,0.026666641
24012,Introvert,0.08999998,0.17999995
24013,Extrovert,0.9933325,0.01333499
24014,Introvert,0.006666667,0.013333321
24015,Introvert,0.0,0.0
24016,Introvert,0.0,0.0
24017,Introvert,0.0,0.0
24018,Extrovert,0.9499992,0.10000157
24019,Introvert,0.0,0.0
24020,Introvert,0.0,0.0
24021,Introvert,0.006666667,0.013333321
24022,Extrovert,0.99666584,0.0066683292
24023,Introvert,0.07666666,0.1533333
24024,Extrovert,0.99999917,1.66893e-06
24025,Introvert,0.0,0.0
24026,Introvert,0.013333334,0.026666641
24027,Extrovert,0.9833325,0.03333497
24028,Extrovert,0.99999917,1.66893e-06
24029,Introvert,0.006666667,0.013333321
24030,Extrovert,0.99999917,1.66893e-06
24031,Extrovert,0.97666585,0.04666829
24032,Introvert,0.0,0.0
24033,Introvert,0.013333334,0.026666641
24034,Introvert,0.0033333334,0.0066666603
24035,Introvert,0.0,0.0
24036,Introvert,0.0,0.0
24037,Introvert,0.0,0.0
24038,Introvert,0.0,0.0
24039,Introvert,0.0,0.0
24040,Extrovert,0.98666584,0.02666831
24041,Introvert,0.0,0.0
24042,Introvert,0.006666667,0.013333321
24043,Introvert,0.0,0.0
24044,Introvert,0.0033333334,0.0066666603
24045,Introvert,0.0,0.0
24046,Introvert,0.0033333334,0.0066666603
24047,Extrovert,0.9899992,0.02000165
24048,Extrovert,0.9899992,0.02000165
24049,Introvert,0.01,0.01999998
24050,Introvert,0.0,0.0
24051,Extrovert,0.99666584,0.0066683292
24052,Introvert,0.050000004,0.100000024
24053,Introvert,0.0,0.0
24054,Extrovert,0.96333253,0.07333493
24055,Extrovert,0.9899992,0.02000165
24056,Introvert,0.0,0.0
24057,Introvert,0.0,0.0
24058,Introvert,0.0,0.0
24059,Introvert,0.0,0.0
24060,Introvert,0.0,0.0
24061,Introvert,0.09999997,0.19999993
24062,Introvert,0.0,0.0
24063,Introvert,0.0033333334,0.0066666603
24064,Extrovert,0.99999917,1.66893e-06
24065,Introvert,0.0,0.0
24066,Introvert,0.0,0.0
24067,Extrovert,0.9933325,0.01333499
24068,Introvert,0.040000003,0.07999998
24069,Extrovert,0.99999917,1.66893e-06
24070,Extrovert,0.99999917,1.66893e-06
24071,Extrovert,0.99666584,0.0066683292
24072,Introvert,0.0,0.0
24073,Extrovert,0.99666584,0.0066683292
24074,Extrovert,0.94333255,0.113334894
24075,Introvert,0.0,0.0
24076,Introvert,0.0,0.0
24077,Introvert,0.0,0.0
24078,Introvert,0.006666667,0.013333321
24079,Introvert,0.0033333334,0.0066666603
24080,Introvert,0.0,0.0
24081,Extrovert,0.9933325,0.01333499
24082,Introvert,0.0,0.0
24083,Introvert,0.006666667,0.013333321
24084,Introvert,0.0,0.0
24085,Introvert,0.0,0.0
24086,Extrovert,0.99666584,0.0066683292
24087,Introvert,0.0,0.0
24088,Introvert,0.006666667,0.013333321
24089,Introvert,0.0,0.0
24090,Introvert,0.0,0.0
24091,Introvert,0.0,0.0
24092,Extrovert,0.9799992,0.04000163
24093,Introvert,0.0,0.0
24094,Introvert,0.0,0.0
24095,Introvert,0.006666667,0.013333321
24096,Introvert,0.0,0.0
24097,Introvert,0.0,0.0
24098,Extrovert,0.94333255,0.113334894
24099,Introvert,0.0,0.0
24100,Introvert,0.0,0.0
24101,Introvert,0.0,0.0
24102,Introvert,0.0,0.0
24103,Introvert,0.0033333334,0.0066666603
24104,Extrovert,0.99999917,1.66893e-06
24105,Extrovert,0.99999917,1.66893e-06
24106,Extrovert,0.9933325,0.01333499
24107,Introvert,0.0033333334,0.0066666603
24108,Introvert,0.0,0.0
24109,Introvert,0.0,0.0
24110,Extrovert,0.99666584,0.0066683292
24111,Introvert,0.0033333334,0.0066666603
24112,Extrovert,0.9133326,0.17333484
24113,Extrovert,0.99999917,1.66893e-06
24114,Introvert,0.0,0.0
24115,Introvert,0.030000003,0.060000002
24116,Introvert,0.0033333334,0.0066666603
24117,Introvert,0.0,0.0
24118,Extrovert,0.94333255,0.113334894
24119,Extrovert,0.9933325,0.01333499
24120,Introvert,0.0033333334,0.0066666603
24121,Extrovert,0.9933325,0.01333499
24122,Introvert,0.0,0.0
24123,Introvert,0.0,0.0
24124,Introvert,0.0,0.0
24125,Introvert,0.0033333334,0.0066666603
24126,Introvert,0.0,0.0
24127,Introvert,0.0,0.0
24128,Introvert,0.0,0.0
24129,Extrovert,0.98666584,0.02666831
24130,Introvert,0.0,0.0
24131,Introvert,0.0,0.0
24132,Extrovert,0.99999917,1.66893e-06
24133,Introvert,0.0033333334,0.0066666603
24134,Introvert,0.0,0.0
24135,Extrovert,0.92999923,0.14000154
24136,Introvert,0.0,0.0
24137,Extrovert,0.98666584,0.02666831
24138,Introvert,0.0,0.0
24139,Introvert,0.030000003,0.060000002
24140,Introvert,0.0,0.0
24141,Extrovert,0.98666584,0.02666831
24142,Extrovert,0.9899992,0.02000165
24143,Introvert,0.033333335,0.06666666
24144,Introvert,0.0,0.0
24145,Introvert,0.0033333334,0.0066666603
24146,Introvert,0.0,0.0
24147,Introvert,0.0,0.0
24148,Introvert,0.0033333334,0.0066666603
24149,Introvert,0.0033333334,0.0066666603
24150,Introvert,0.0033333334,0.0066666603
24151,Introvert,0.0,0.0
24152,Introvert,0.0,0.0
24153,Introvert,0.0,0.0
24154,Extrovert,0.9399992,0.120001554
24155,Introvert,0.0,0.0
24156,Introvert,0.0,0.0
24157,Extrovert,0.9933325,0.01333499
24158,Introvert,0.0033333334,0.0066666603
24159,Introvert,0.0,0.0
24160,Extrovert,0.9233326,0.15333486
24161,Introvert,0.0,0.0
24162,Introvert,0.0,0.0
24163,Extrovert,0.99666584,0.0066683292
24164,Introvert,0.0,0.0
24165,Introvert,0.0,0.0
24166,Introvert,0.0,0.0
24167,Introvert,0.0,0.0
24168,Introvert,0.07,0.13999999
24169,Extrovert,0.99666584,0.0066683292
24170,Introvert,0.006666667,0.013333321
24171,Introvert,0.0033333334,0.0066666603
24172,Extrovert,0.92999923,0.14000154
24173,Introvert,0.0,0.0
24174,Introvert,0.08333332,0.16666663
24175,Extrovert,0.99666584,0.0066683292
24176,Extrovert,0.9899992,0.02000165
24177,Introvert,0.0,0.0
24178,Introvert,0.0,0.0
24179,Extrovert,0.99999917,1.66893e-06
24180,Extrovert,0.99999917,1.66893e-06
24181,Introvert,0.0,0.0
24182,Introvert,0.0,0.0
24183,Introvert,0.0033333334,0.0066666603
24184,Introvert,0.0,0.0
24185,Extrovert,0.9266659,0.1466682
24186,Introvert,0.0,0.0
24187,Extrovert,0.99999917,1.66893e-06
24188,Extrovert,0.99999917,1.66893e-06
24189,Introvert,0.0,0.0
24190,Introvert,0.0,0.0
24191,Introvert,0.0,0.0
24192,Introvert,0.0,0.0
24193,Introvert,0.0,0.0
24194,Introvert,0.0,0.0
24195,Introvert,0.0,0.0
24196,Extrovert,0.99999917,1.66893e-06
24197,Extrovert,0.99999917,1.66893e-06
24198,Extrovert,0.9933325,0.01333499
24199,Introvert,0.0,0.0
24200,Introvert,0.0,0.0
24201,Introvert,0.0,0.0
24202,Introvert,0.01,0.01999998
24203,Extrovert,0.98666584,0.02666831
24204,Introvert,0.006666667,0.013333321
24205,Introvert,0.22999986,0.45999968
24206,Introvert,0.006666667,0.013333321
24207,Introvert,0.016666668,0.03333336
24208,Introvert,0.09666664,0.19333327
24209,Introvert,0.0,0.0
24210,Extrovert,0.99999917,1.66893e-06
24211,Introvert,0.0,0.0
24212,Introvert,0.0033333334,0.0066666603
24213,Introvert,0.0,0.0
24214,Extrovert,0.99999917,1.66893e-06
24215,Introvert,0.0033333334,0.0066666603
24216,Introvert,0.0,0.0
24217,Introvert,0.0,0.0
24218,Extrovert,0.99666584,0.0066683292
24219,Introvert,0.0,0.0
24220,Extrovert,0.9833325,0.03333497
24221,Introvert,0.0,0.0
24222,Extrovert,0.9899992,0.02000165
24223,Introvert,0.0,0.0
24224,Introvert,0.0,0.0
24225,Introvert,0.0033333334,0.0066666603
24226,Extrovert,0.95333254,0.09333491
24227,Introvert,0.0,0.0
24228,Introvert,0.0,0.0
24229,Introvert,0.0,0.0
24230,Introvert,0.0,0.0
24231,Extrovert,0.97666585,0.04666829
24232,Introvert,0.06666667,0.13333333
24233,Introvert,0.0,0.0
24234,Introvert,0.0,0.0
24235,Extrovert,0.99666584,0.0066683292
24236,Introvert,0.01,0.01999998
24237,Introvert,0.0,0.0
24238,Introvert,0.0033333334,0.0066666603
24239,Introvert,0.0,0.0
24240,Introvert,0.0,0.0
24241,Introvert,0.0,0.0
24242,Introvert,0.0033333334,0.0066666603
24243,Introvert,0.0,0.0
24244,Introvert,0.0033333334,0.0066666603
24245,Introvert,0.0,0.0
24246,Introvert,0.0,0.0
24247,Extrovert,0.99999917,1.66893e-06
24248,Introvert,0.0,0.0
24249,Introvert,0.006666667,0.013333321
24250,Introvert,0.0,0.0
24251,Introvert,0.0,0.0
24252,Extrovert,0.99999917,1.66893e-06
24253,Introvert,0.0,0.0
24254,Extrovert,0.99999917,1.66893e-06
24255,Introvert,0.0,0.0
24256,Introvert,0.0,0.0
24257,Extrovert,0.96333253,0.07333493
24258,Introvert,0.0,0.0
24259,Introvert,0.0,0.0
24260,Introvert,0.03666667,0.07333332
24261,Introvert,0.02666667,0.053333342
24262,Introvert,0.006666667,0.013333321
24263,Introvert,0.0,0.0
24264,Introvert,0.006666667,0.013333321
24265,Introvert,0.0,0.0
24266,Extrovert,0.99999917,1.66893e-06
24267,Introvert,0.043333337,0.0866667
24268,Introvert,0.023333335,0.04666668
24269,Extrovert,0.99666584,0.0066683292
24270,Introvert,0.0,0.0
24271,Introvert,0.0,0.0
24272,Extrovert,0.99666584,0.0066683292
24273,Introvert,0.0,0.0
24274,Introvert,0.0033333334,0.0066666603
24275,Introvert,0.01,0.01999998
24276,Introvert,0.0,0.0
24277,Extrovert,0.9933325,0.01333499
24278,Extrovert,0.99999917,1.66893e-06
24279,Introvert,0.0,0.0
24280,Introvert,0.0,0.0
24281,Introvert,0.0,0.0
24282,Introvert,0.0033333334,0.0066666603
24283,Introvert,0.0,0.0
24284,Introvert,0.0,0.0
24285,Introvert,0.0,0.0
24286,Introvert,0.0,0.0
24287,Introvert,0.08666665,0.17333329
24288,Introvert,0.0,0.0
24289,Introvert,0.0,0.0
24290,Extrovert,0.94333255,0.113334894
24291,Introvert,0.0,0.0
24292,Introvert,0.0,0.0
24293,Extrovert,0.8633326,0.27333474
24294,Introvert,0.0,0.0
24295,Introvert,0.0,0.0
24296,Introvert,0.0,0.0
24297,Introvert,0.0,0.0
24298,Introvert,0.02666667,0.053333342
24299,Extrovert,0.98666584,0.02666831
24300,Extrovert,0.99999917,1.66893e-06
24301,Introvert,0.006666667,0.013333321
24302,Extrovert,0.99666584,0.0066683292
24303,Extrovert,0.98666584,0.02666831
24304,Introvert,0.01,0.01999998
24305,Introvert,0.0,0.0
24306,Introvert,0.0033333334,0.0066666603
24307,Introvert,0.0,0.0
24308,Introvert,0.0,0.0
24309,Extrovert,0.99999917,1.66893e-06
24310,Introvert,0.0,0.0
24311,Introvert,0.006666667,0.013333321
24312,Introvert,0.0,0.0
24313,Extrovert,0.9933325,0.01333499
24314,Introvert,0.0,0.0
24315,Introvert,0.0,0.0
24316,Introvert,0.0,0.0
24317,Introvert,0.0,0.0
24318,Introvert,0.006666667,0.013333321
24319,Introvert,0.0,0.0
24320,Introvert,0.0,0.0
24321,Introvert,0.0,0.0
24322,Extrovert,0.9733325,0.05333495
24323,Introvert,0.016666668,0.03333336
24324,Introvert,0.0033333334,0.0066666603
24325,Introvert,0.0,0.0
24326,Introvert,0.0,0.0
24327,Introvert,0.006666667,0.013333321
24328,Introvert,0.0,0.0
24329,Introvert,0.0,0.0
24330,Extrovert,0.99999917,1.66893e-06
24331,Introvert,0.03666667,0.07333332
24332,Extrovert,0.9899992,0.02000165
24333,Introvert,0.0,0.0
24334,Extrovert,0.96666586,0.06666827
24335,Introvert,0.0033333334,0.0066666603
24336,Introvert,0.0,0.0
24337,Introvert,0.0,0.0
24338,Introvert,0.0,0.0
24339,Introvert,0.0,0.0
24340,Introvert,0.0,0.0
24341,Introvert,0.0,0.0
24342,Introvert,0.030000003,0.060000002
24343,Introvert,0.016666668,0.03333336
24344,Extrovert,0.98666584,0.02666831
24345,Extrovert,0.99999917,1.66893e-06
24346,Introvert,0.0,0.0
24347,Introvert,0.0,0.0
24348,Extrovert,0.99666584,0.0066683292
24349,Introvert,0.0033333334,0.0066666603
24350,Introvert,0.0,0.0
24351,Extrovert,0.97666585,0.04666829
24352,Introvert,0.01,0.01999998
24353,Introvert,0.0,0.0
24354,Introvert,0.006666667,0.013333321
24355,Introvert,0.0,0.0
24356,Introvert,0.0,0.0
24357,Introvert,0.050000004,0.100000024
24358,Extrovert,0.99999917,1.66893e-06
24359,Introvert,0.0,0.0
24360,Introvert,0.0,0.0
24361,Introvert,0.006666667,0.013333321
24362,Introvert,0.0,0.0
24363,Introvert,0.0,0.0
24364,Introvert,0.0,0.0
24365,Extrovert,0.7799994,0.44000125
24366,Extrovert,0.9899992,0.02000165
24367,Introvert,0.01,0.01999998
24368,Extrovert,0.96666586,0.06666827
24369,Introvert,0.0,0.0
24370,Extrovert,0.99666584,0.0066683292
24371,Introvert,0.0,0.0
24372,Introvert,0.0,0.0
24373,Introvert,0.0,0.0
24374,Introvert,0.0033333334,0.0066666603
24375,Introvert,0.01,0.01999998
24376,Introvert,0.013333334,0.026666641
24377,Introvert,0.0,0.0
24378,Introvert,0.0,0.0
24379,Introvert,0.0,0.0
24380,Extrovert,0.98666584,0.02666831
24381,Extrovert,0.98666584,0.02666831
24382,Introvert,0.0,0.0
24383,Introvert,0.0,0.0
24384,Introvert,0.0,0.0
24385,Introvert,0.0,0.0
24386,Extrovert,0.9699992,0.06000161
24387,Extrovert,0.99666584,0.0066683292
24388,Extrovert,0.9933325,0.01333499
24389,Introvert,0.0,0.0
24390,Introvert,0.0033333334,0.0066666603
24391,Extrovert,0.99666584,0.0066683292
24392,Extrovert,0.9833325,0.03333497
24393,Extrovert,0.99999917,1.66893e-06
24394,Introvert,0.033333335,0.06666666
24395,Extrovert,0.99999917,1.66893e-06
24396,Introvert,0.0,0.0
24397,Introvert,0.0,0.0
24398,Introvert,0.0,0.0
24399,Introvert,0.0,0.0
24400,Introvert,0.01,0.01999998
24401,Introvert,0.0033333334,0.0066666603
24402,Introvert,0.0033333334,0.0066666603
24403,Introvert,0.020000001,0.04000002
24404,Introvert,0.0033333334,0.0066666603
24405,Introvert,0.0,0.0
24406,Introvert,0.0,0.0
24407,Introvert,0.0033333334,0.0066666603
24408,Extrovert,0.9699992,0.06000161
24409,Introvert,0.05333334,0.106666684
24410,Introvert,0.0,0.0
24411,Introvert,0.0,0.0
24412,Extrovert,0.99999917,1.66893e-06
24413,Introvert,0.0,0.0
24414,Extrovert,0.99999917,1.66893e-06
24415,Introvert,0.0033333334,0.0066666603
24416,Introvert,0.0,0.0
24417,Introvert,0.0,0.0
24418,Introvert,0.01,0.01999998
24419,Introvert,0.0,0.0
24420,Introvert,0.0,0.0
24421,Extrovert,0.99666584,0.0066683292
24422,Extrovert,0.98666584,0.02666831
24423,Introvert,0.0,0.0
24424,Introvert,0.0,0.0
24425,Introvert,0.0,0.0
24426,Introvert,0.0,0.0
24427,Introvert,0.0,0.0
24428,Extrovert,0.9266659,0.1466682
24429,Introvert,0.0033333334,0.0066666603
24430,Introvert,0.0,0.0
24431,Extrovert,0.9933325,0.01333499
24432,Extrovert,0.9833325,0.03333497
24433,Introvert,0.0,0.0
24434,Introvert,0.0033333334,0.0066666603
24435,Introvert,0.01,0.01999998
24436,Extrovert,0.99666584,0.0066683292
24437,Introvert,0.006666667,0.013333321
24438,Introvert,0.0,0.0
24439,Introvert,0.0033333334,0.0066666603
24440,Introvert,0.0,0.0
24441,Introvert,0.0,0.0
24442,Introvert,0.006666667,0.013333321
24443,Introvert,0.0,0.0
24444,Introvert,0.0,0.0
24445,Introvert,0.023333335,0.04666668
24446,Introvert,0.01,0.01999998
24447,Introvert,0.020000001,0.04000002
24448,Introvert,0.0,0.0
24449,Introvert,0.0033333334,0.0066666603
24450,Introvert,0.0,0.0
24451,Introvert,0.006666667,0.013333321
24452,Introvert,0.0,0.0
24453,Extrovert,0.95333254,0.09333491
24454,Introvert,0.0,0.0
24455,Extrovert,0.99999917,1.66893e-06
24456,Extrovert,0.9933325,0.01333499
24457,Extrovert,0.99666584,0.0066683292
24458,Introvert,0.0,0.0
24459,Introvert,0.0,0.0
24460,Extrovert,0.99999917,1.66893e-06
24461,Introvert,0.0,0.0
24462,Introvert,0.0,0.0
24463,Introvert,0.0,0.0
24464,Introvert,0.0,0.0
24465,Introvert,0.0,0.0
24466,Introvert,0.0,0.0
24467,Extrovert,0.99999917,1.66893e-06
24468,Extrovert,0.9499992,0.10000157
24469,Introvert,0.0,0.0
24470,Introvert,0.0,0.0
24471,Introvert,0.006666667,0.013333321
24472,Extrovert,0.99999917,1.66893e-06
24473,Introvert,0.0,0.0
24474,Introvert,0.0,0.0
24475,Extrovert,0.9499992,0.10000157
24476,Introvert,0.0033333334,0.0066666603
24477,Introvert,0.0,0.0
24478,Introvert,0.013333334,0.026666641
24479,Introvert,0.0,0.0
24480,Introvert,0.0,0.0
24481,Extrovert,0.99999917,1.66893e-06
24482,Introvert,0.0,0.0
24483,Introvert,0.0,0.0
24484,Introvert,0.0,0.0
24485,Introvert,0.006666667,0.013333321
24486,Introvert,0.0,0.0
24487,Introvert,0.006666667,0.013333321
24488,Introvert,0.0,0.0
24489,Extrovert,0.9733325,0.05333495
24490,Introvert,0.0,0.0
24491,Introvert,0.0,0.0
24492,Introvert,0.0033333334,0.0066666603
24493,Extrovert,0.9899992,0.02000165
24494,Introvert,0.0033333334,0.0066666603
24495,Introvert,0.0,0.0
24496,Extrovert,0.99666584,0.0066683292
24497,Extrovert,0.90999925,0.1800015
24498,Extrovert,0.99999917,1.66893e-06
24499,Introvert,0.0,0.0
24500,Introvert,0.006666667,0.013333321
24501,Introvert,0.0,0.0
24502,Introvert,0.0,0.0
24503,Introvert,0.0,0.0
24504,Extrovert,0.99999917,1.66893e-06
24505,Introvert,0.0,0.0
24506,Introvert,0.0,0.0
24507,Extrovert,0.99666584,0.0066683292
24508,Introvert,0.0,0.0
24509,Introvert,0.02666667,0.053333342
24510,Introvert,0.0033333334,0.0066666603
24511,Introvert,0.0,0.0
24512,Introvert,0.0,0.0
24513,Introvert,0.0,0.0
24514,Introvert,0.0033333334,0.0066666603
24515,Introvert,0.0,0.0
24516,Introvert,0.0,0.0
24517,Introvert,0.0,0.0
24518,Introvert,0.0,0.0
24519,Introvert,0.0,0.0
24520,Introvert,0.0,0.0
24521,Introvert,0.0,0.0
24522,Extrovert,0.9799992,0.04000163
24523,Introvert,0.0,0.0
24524,Introvert,0.013333334,0.026666641
24525,Extrovert,0.99666584,0.0066683292
24526,Introvert,0.0033333334,0.0066666603
24527,Extrovert,0.9566659,0.08666825
24528,Extrovert,0.9733325,0.05333495
24529,Introvert,0.0,0.0
24530,Extrovert,0.96333253,0.07333493
24531,Introvert,0.0,0.0
24532,Introvert,0.0,0.0
24533,Extrovert,0.99999917,1.66893e-06
24534,Introvert,0.0,0.0
24535,Extrovert,0.99999917,1.66893e-06
24536,Extrovert,0.99666584,0.0066683292
24537,Extrovert,0.9733325,0.05333495
24538,Introvert,0.0,0.0
24539,Introvert,0.03666667,0.07333332
24540,Introvert,0.0,0.0
24541,Introvert,0.0,0.0
24542,Introvert,0.0,0.0
24543,Introvert,0.016666668,0.03333336
24544,Introvert,0.0,0.0
24545,Introvert,0.0,0.0
24546,Introvert,0.0,0.0
24547,Extrovert,0.99999917,1.66893e-06
24548,Extrovert,0.9933325,0.01333499
24549,Introvert,0.0,0.0
24550,Extrovert,0.99999917,1.66893e-06
24551,Introvert,0.0,0.0
24552,Extrovert,0.9933325,0.01333499
24553,Introvert,0.0,0.0
24554,Introvert,0.0,0.0
24555,Introvert,0.0,0.0
24556,Introvert,0.0,0.0
24557,Introvert,0.020000001,0.04000002
24558,Introvert,0.0,0.0
24559,Introvert,0.006666667,0.013333321
24560,Extrovert,0.9733325,0.05333495
24561,Extrovert,0.99999917,1.66893e-06
24562,Introvert,0.0,0.0
24563,Introvert,0.0,0.0
24564,Extrovert,0.99999917,1.66893e-06
24565,Introvert,0.0,0.0
24566,Extrovert,0.99999917,1.66893e-06
24567,Introvert,0.013333334,0.026666641
24568,Introvert,0.006666667,0.013333321
24569,Introvert,0.02666667,0.053333342
24570,Introvert,0.04666667,0.09333336
24571,Introvert,0.0,0.0
24572,Extrovert,0.9733325,0.05333495
24573,Introvert,0.0033333334,0.0066666603
24574,Introvert,0.013333334,0.026666641
24575,Introvert,0.006666667,0.013333321
24576,Extrovert,0.9699992,0.06000161
24577,Introvert,0.0033333334,0.0066666603
24578,Introvert,0.0,0.0
24579,Introvert,0.0,0.0
24580,Introvert,0.0,0.0
24581,Introvert,0.05333334,0.106666684
24582,Extrovert,0.99666584,0.0066683292
24583,Introvert,0.0,0.0
24584,Introvert,0.0033333334,0.0066666603
24585,Extrovert,0.9933325,0.01333499
24586,Introvert,0.0,0.0
24587,Extrovert,0.98666584,0.02666831
24588,Introvert,0.0033333334,0.0066666603
24589,Introvert,0.0033333334,0.0066666603
24590,Introvert,0.0,0.0
24591,Introvert,0.0,0.0
24592,Introvert,0.020000001,0.04000002
24593,Extrovert,0.99999917,1.66893e-06
24594,Introvert,0.0,0.0
24595,Extrovert,0.97666585,0.04666829
24596,Introvert,0.0,0.0
24597,Introvert,0.0,0.0
24598,Introvert,0.0,0.0
24599,Introvert,0.01,0.01999998
24600,Introvert,0.0,0.0
24601,Introvert,0.0,0.0
24602,Introvert,0.0,0.0
24603,Introvert,0.0,0.0
24604,Introvert,0.0,0.0
24605,Introvert,0.0,0.0
24606,Introvert,0.0,0.0
24607,Introvert,0.0,0.0
24608,Introvert,0.0,0.0
24609,Introvert,0.0,0.0
24610,Extrovert,0.99999917,1.66893e-06
24611,Extrovert,0.96666586,0.06666827
24612,Extrovert,0.9599992,0.08000159
24613,Introvert,0.0,0.0
24614,Introvert,0.0,0.0
24615,Extrovert,0.99999917,1.66893e-06
24616,Introvert,0.0,0.0
24617,Introvert,0.0,0.0
24618,Introvert,0.0,0.0
24619,Introvert,0.0,0.0
24620,Introvert,0.0,0.0
24621,Extrovert,0.9799992,0.04000163
24622,Introvert,0.0,0.0
24623,Introvert,0.0,0.0
24624,Extrovert,0.99999917,1.66893e-06
24625,Extrovert,0.99999917,1.66893e-06
24626,Introvert,0.0,0.0
24627,Introvert,0.0,0.0
24628,Introvert,0.0,0.0
24629,Extrovert,0.99999917,1.66893e-06
